clusters	cut	ortho	annotation	Atid
TR86628|c0_g2	4	7652	Tetratricopeptide repeat (TPR)-like superfamily protein	AT3G28640
TR63710|c0_g1	4	7652	Tetratricopeptide repeat (TPR)-like superfamily protein	AT3G28640
TR46208|c0_g1	4	7657	CwfJ-like family protein	AT1G56290
TR63734|c0_g1	2	7659	Pentatricopeptide repeat (PPR) superfamily protein	AT4G17616
TR52163|c1_g1	5	7662	ARM repeat superfamily protein	AT4G27640
TR82058|c0_g7	6	7663	#N/A	#N/A
TR26799|c1_g6	1	7665	FAD-linked oxidases family protein	AT4G36400
TR26604|c0_g1	3	7671	"DNA topoisomerase, type IA, core"	AT2G32000
TR45533|c0_g2	5	7675	0	AT3G55760
TR68956|c0_g2	5	7678	RNA-binding (RRM/RBD/RNP motifs) family protein	AT5G46840
TR86547|c0_g1	1	7681	programmed cell death 2 C-terminal domain-containing protein	AT5G64830
TR63490|c0_g1	1	7690	Transducin/WD40 repeat-like superfamily protein	AT4G21520
TR84290|c0_g1	3	7707	0	AT5G24350
TR13406|c0_g1	6	7711	TatD related DNase	AT3G52390
TR96864|c0_g1	5	7717	auxin transport protein (BIG)	AT3G02260
TR58788|c0_g1	1	7726	tRNA/rRNA methyltransferase (SpoU) family protein	AT2G19870
TR64261|c3_g1	2	7727	photosystem I subunit K	AT1G30380
TR46405|c0_g1	3	7740	2-oxoglutarate-dependent dioxygenase family protein	AT5G01780
TR45286|c11_g3	1	7747	Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein	AT1G33270
TR56204|c0_g1	5	7761	RNApolymerase sigma-subunit F	AT2G36990
TR63721|c1_g1	6	7761	RNApolymerase sigma-subunit F	AT2G36990
TR34201|c0_g1	2	7762	ATP-dependent protease La (LON) domain protein	AT1G19740
TR47410|c0_g1	3	7763	pre-mRNA processing ribonucleoprotein binding region-containing protein	AT1G60170
TR62558|c1_g1	3	7767	YbaK/aminoacyl-tRNA synthetase-associated domain	AT4G16510
TR68832|c2_g1	2	7768	0	AT2G21960
TR85560|c0_g1	4	7769	Pentatricopeptide repeat (PPR) superfamily protein	AT5G39680
TR81274|c0_g1	1	7770	RNase L inhibitor protein-related	AT5G10070
TR54983|c2_g1	4	7771	Pentatricopeptide repeat (PPR) superfamily protein	AT1G74900
TR58007|c6_g1	3	7772	related to KPC1	AT2G22010
TR77474|c0_g2	3	7775	Translation elongation factor EFG/EF2 protein	AT1G45332
TR51327|c0_g1	4	7777	Pentatricopeptide repeat (PPR) superfamily protein	AT5G46100
TR36310|c0_g1	4	7788	ornithine carbamoyltransferase	AT1G75330
TR76329|c0_g1	5	7801	Chaperone DnaJ-domain superfamily protein	AT5G59610
TR92648|c0_g1	1	7801	Chaperone DnaJ-domain superfamily protein	AT5G59610
TR76329|c0_g2	1	7801	Chaperone DnaJ-domain superfamily protein	AT5G59610
TR63299|c1_g1	4	7808	Tetratricopeptide repeat (TPR)-like superfamily protein	AT5G36300
TR68994|c0_g1	5	7809	mediator subunit 8	AT2G03070
TR95281|c0_g1	2	7810	0	AT2G02148
TR30725|c1_g1	4	7812	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT3G27180
TR80438|c9_g1	5	7816	transcription coactivators	AT1G77320
TR27575|c2_g1	5	7817	0	AT3G26750
TR53982|c0_g3	5	7818	0	AT5G64680
TR54071|c2_g1	3	7822	ARM repeat superfamily protein	AT1G77600
TR31169|c0_g3	2	7823	NagB/RpiA/CoA transferase-like superfamily protein	AT1G76730
TR70111|c0_g1	1	7823	NagB/RpiA/CoA transferase-like superfamily protein	AT1G76730
TR96130|c0_g1	4	7830	Pentatricopeptide repeat (PPR) superfamily protein	AT1G79540
TR82001|c0_g1	4	7839	Pentatricopeptide repeat (PPR-like) superfamily protein	AT5G16420
TR91072|c0_g1	1	7842	cofactor assembly of complex C	AT3G26710
TR48735|c0_g1	1	7843	Aldolase-type TIM barrel family protein	AT5G13420
TR31673|c0_g1	3	7858	DDB1-CUL4 associated factor 1	AT4G31160
TR54971|c2_g2	6	7881	Hydrolase-like protein family	AT1G29120
TR86482|c0_g1	2	7882	FtsH extracellular protease family	AT4G23940
TR39084|c0_g2	3	7884	splicing factor-related	AT5G06160
TR30691|c1_g3	4	7886	isopentenyltransferase 9	AT5G20040
TR30691|c1_g1	4	7886	isopentenyltransferase 9	AT5G20040
TR46940|c0_g2	5	7893	NAC domain protein 13	AT1G32870
TR67383|c0_g1	6	7894	chloride channel E	AT4G35440
TR83459|c3_g1	4	7902	Rab escort protein	AT3G06540
TR68984|c0_g1	1	7903	Lojap-related protein	AT3G12930
TR67419|c0_g2	6	7903	Lojap-related protein	AT3G12930
TR49817|c0_g1	5	7918	peroxin 10	AT2G26350
TR58971|c0_g1	6	7922	G protein alpha subunit 1	AT2G26300
TR99369|c0_g1	4	7922	G protein alpha subunit 1	AT2G26300
TR21822|c0_g1	4	7934	transcription regulators;zinc ion binding	AT3G47610
TR43644|c1_g1	5	7940	double-stranded DNA binding	AT5G24630
TR77081|c2_g2	4	7959	Tetratricopeptide repeat (TPR)-like superfamily protein	AT1G07740
TR50535|c0_g2	1	7960	Pseudouridine synthase family protein	AT5G35400
TR52160|c5_g3	5	7962	D111/G-patch domain-containing protein	AT3G09850
TR51029|c0_g1	3	7974	pre-mRNA-processing protein 40C	AT3G19840
TR31735|c0_g1	3	7990	Plant protein of unknown function (DUF641)	AT5G58960
TR96252|c5_g2	2	8001	Ubiquitin carboxyl-terminal hydrolase family protein	AT2G31290
TR62732|c0_g1	1	8003	NAD(P)-binding Rossmann-fold superfamily protein	AT5G15940
TR89633|c1_g1	1	8011	Regulator of chromosome condensation (RCC1) family protein	AT5G60870
TR88712|c0_g1	1	8013	Pentatricopeptide repeat (PPR) superfamily protein	AT1G79490
TR53852|c0_g1	1	8014	haloacid dehalogenase (HAD) superfamily protein	AT3G58830
TR46275|c0_g1	1	8016	myo-inositol monophosphatase like 1	AT1G31190
TR84235|c4_g1	6	8016	myo-inositol monophosphatase like 1	AT1G31190
TR43585|c0_g1	5	8022	"alpha 1,4-glycosyltransferase family protein"	AT4G19900
TR64249|c0_g1	5	8023	helicase in vascular tissue and tapetum	AT2G30800
TR31367|c4_g2	4	8037	tRNA synthetase beta subunit family protein	AT1G72550
TR45858|c0_g1	4	8047	UbiA prenyltransferase family protein	AT1G60600
TR86454|c2_g1	1	8047	UbiA prenyltransferase family protein	AT1G60600
TR24041|c8_g1	2	8047	UbiA prenyltransferase family protein	AT1G60600
TR101165|c0_g1	1	8052	Ribosomal protein S5 family protein	AT1G64880
TR86630|c0_g2	1	8056	"Nucleic acid-binding, OB-fold-like protein"	AT3G18580
TR38309|c0_g1	3	8059	0	AT3G52610
TR81462|c0_g1	5	8060	KDO transferase A	AT5G03770
TR79015|c0_g2	1	8063	D-mannose binding lectin protein with Apple-like carbohydrate-binding domain	AT5G03700
TR79015|c0_g1	1	8063	D-mannose binding lectin protein with Apple-like carbohydrate-binding domain	AT5G03700
TR55706|c0_g1	1	8067	0	AT5G42470
TR63697|c2_g1	3	8073	FKBP-like peptidyl-prolyl cis-trans isomerase family protein	AT1G20810
TR64206|c2_g4	4	8073	FKBP-like peptidyl-prolyl cis-trans isomerase family protein	AT1G20810
TR59853|c0_g2	1	8073	FKBP-like peptidyl-prolyl cis-trans isomerase family protein	AT1G20810
TR79938|c0_g1	1	8073	FKBP-like peptidyl-prolyl cis-trans isomerase family protein	AT1G20810
TR40015|c2_g1	2	8074	"cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene"	AT3G18270
TR100696|c0_g1	1	8096	ribosomal protein L29 family protein	AT1G07830
TR51363|c0_g1	4	8099	Ribosomal protein L13 family protein	AT1G78630
TR32670|c0_g1	1	8102	RHOMBOID-like protein 12	AT1G18600
TR63416|c0_g1	2	8103	Tetratricopeptide repeat (TPR)-like superfamily protein	AT5G27270
TR31376|c0_g1	3	8106	Acyl-CoA N-acyltransferases (NAT) superfamily protein	AT5G16800
TR69593|c3_g1	6	8117	phosphate transporter 2;1	AT3G26570
TR33160|c0_g1	1	8121	transcriptional regulator family protein	AT1G29220
TR46906|c0_g2	5	8124	0	AT2G46900
TR46906|c0_g1	5	8124	0	AT2G46900
TR52779|c0_g2	1	8125	embryo defective 2423	AT3G48470
TR96230|c2_g1	1	8143	0	AT2G34050
TR32698|c0_g1	6	8145	"Alanyl-tRNA synthetase, class IIc"	AT5G22800
TR26822|c1_g3	1	8146	0	AT2G04790
TR59849|c1_g1	5	8147	RNA polymerase transcriptional regulation mediator-related	AT3G21350
TR76209|c0_g1	4	8148	RNA-binding CRS1 / YhbY (CRM) domain-containing protein	AT2G20020
TR87795|c2_g1	1	8153	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	AT3G21360
TR92892|c0_g1	1	8161	RNA binding	AT4G15770
TR63521|c0_g1	1	8163	Mitochondrial substrate carrier family protein	AT5G48970
TR27047|c0_g1	6	8166	0	AT4G17000
TR79027|c0_g1	1	8168	Met-10+ like family protein	AT4G27340
TR73138|c0_g1	3	8176	glucose-inhibited division family A protein	AT2G13440
TR88560|c1_g1	6	8176	glucose-inhibited division family A protein	AT2G13440
TR69613|c0_g1	1	8177	SUGAR-INSENSITIVE 3	AT3G47990
TR84996|c0_g1	6	8186	"Nucleic acid-binding, OB-fold-like protein"	AT2G40780
TR94929|c0_g1	4	8187	Radical SAM superfamily protein	AT5G63290
TR94651|c0_g1	3	8202	"hydrolases, acting on ester bonds"	AT3G27325
TR53967|c0_g1	5	8204	"BSD domain (BTF2-like transcription factors, Synapse-associated proteins and DOS2-like proteins)"	AT3G61420
TR33152|c0_g2	1	8212	0	AT1G56180
TR68962|c0_g1	4	8214	ankyrin repeat family protein	AT5G12320
TR33909|c1_g1	3	8216	Phospholipase A2 family protein	AT4G29070
TR99767|c0_g1	1	8226	spliceosome protein-related	AT1G54380
TR38186|c2_g1	1	8229	FAD-dependent oxidoreductase family protein	AT5G48440
TR76428|c0_g1	4	8239	Ribosome recycling factor	AT3G01800
TR54793|c0_g1	4	8240	Glutathione S-transferase family protein	AT5G44000
TR38406|c0_g1	1	8247	O-Glycosyl hydrolases family 17 protein	AT3G13560
TR41192|c0_g1	1	8247	O-Glycosyl hydrolases family 17 protein	AT3G13560
TR63648|c0_g1	1	8249	Acid phosphatase/vanadium-dependent haloperoxidase-related protein	AT3G12685
TR89704|c0_g1	4	8250	novel cap-binding protein	AT5G18110
TR40947|c0_g1	3	8256	SMAD/FHA domain-containing protein 	AT2G45460
TR100685|c2_g1	6	8257	glycoprotease 1	AT2G45270
TR54767|c0_g1	5	8258	0	AT5G62270
TR45489|c5_g1	1	8260	copper chaperone for SOD1	AT1G12520
TR54957|c1_g1	3	8265	"signal recognition particle receptor protein, chloroplast (FTSY)"	AT2G45770
TR70480|c0_g1	5	8266	ubiquitin family protein	AT4G06599
TR33151|c0_g1	3	8269	Zinc finger C-x8-C-x5-C-x3-H type family protein	AT3G18640
TR58961|c0_g1	1	8272	Thioredoxin superfamily protein	AT5G14240
TR58789|c2_g1	3	8284	"THO complex,  subunit 5"	AT5G42920
TR54983|c1_g1	6	8286	endoplasmic reticulum-adenine nucleotide transporter 1	AT5G17400
TR44854|c0_g1	1	8298	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT5G62760
TR89176|c0_g3	6	8300	ortholog of maize chloroplast splicing factor CRS1	AT5G16180
TR70309|c0_g2	3	8301	C2 domain-containing protein	AT3G18370
TR63644|c0_g1	5	8305	Protein kinase superfamily protein	AT2G26830
TR38325|c0_g1	1	8309	"NADH:ubiquinone oxidoreductase, 17.2kDa subunit"	AT4G26965
TR91284|c0_g2	1	8313	myo-inositol monophosphatase like 2	AT4G39120
TR88596|c2_g2	4	8317	16S rRNA processing protein RimM family	AT5G46420
TR50351|c1_g3	5	8320	Acyl-CoA N-acyltransferases (NAT) superfamily protein	AT1G24040
TR52789|c3_g2	1	8325	Protein of unknown function (DUF185)	AT1G04900
TR86640|c5_g1	1	8325	Protein of unknown function (DUF185)	AT1G04900
TR48240|c0_g1	4	8347	Ribonuclease III family protein	AT4G37510
TR81443|c4_g1	2	8350	"dicarboxylate diiron protein, putative (Crd1)"	AT3G56940
TR62654|c1_g1	3	8359	Pentatricopeptide repeat (PPR-like) superfamily protein	AT5G50390
TR86463|c0_g1	1	8370	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT3G06200
TR95026|c0_g1	1	8377	heat-shock protein 70T-2	AT2G32120
TR29749|c0_g1	3	8381	"Protein of unknown function, DUF547"	AT5G47380
TR92717|c0_g1	3	8381	"Protein of unknown function, DUF547"	AT5G47380
TR43322|c0_g1	4	8382	CCAAT-binding factor	AT1G72440
TR70465|c0_g1	3	8382	CCAAT-binding factor	AT1G72440
TR76406|c0_g1	1	8382	CCAAT-binding factor	AT1G72440
TR34150|c0_g1	5	8382	CCAAT-binding factor	AT1G72440
TR44361|c0_g1	3	8382	CCAAT-binding factor	AT1G72440
TR29945|c1_g1	5	8382	CCAAT-binding factor	AT1G72440
TR17904|c0_g1	4	8386	0	AT2G41760
TR63285|c3_g1	1	8389	homolog of mamallian P58IPK	AT5G03160
TR30039|c0_g1	4	8390	isovaleryl-CoA-dehydrogenase	AT3G45300
TR85149|c0_g1	4	8396	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT5G51130
TR24179|c0_g1	5	8396	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT5G51130
TR55326|c0_g2	3	8412	small G protein family protein / RhoGAP family protein	AT5G61530
TR67615|c2_g1	3	8415	Tetratricopeptide repeat (TPR)-like superfamily protein	AT1G05600
TR76242|c0_g2	1	8420	"modifier of snc1,4"	AT3G18165
TR24740|c1_g1	1	8421	oxidoreductases	AT4G20350
TR98271|c0_g1	2	8425	0	AT2G28130
TR26626|c0_g1	3	8433	Galactose oxidase/kelch repeat superfamily protein	AT4G03030
TR38281|c4_g1	1	8444	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein	AT5G11450
TR27635|c1_g1	6	8445	nudix hydrolase homolog 20	AT5G19460
TR85730|c0_g1	4	8451	NHL domain-containing protein	AT2G01410
TR60368|c0_g1	1	8451	NHL domain-containing protein	AT2G01410
TR26983|c0_g1	4	8469	nuclear pore complex protein-related	AT5G05680
TR87866|c7_g3	4	8475	partner of SLD five 1	AT1G80190
TR87866|c7_g2	1	8475	partner of SLD five 1	AT1G80190
TR27680|c6_g1	1	8479	0	AT5G48240
TR101274|c0_g1	1	8480	0	AT1G53460
TR63810|c0_g1	1	8484	quinolinate synthase	AT5G50210
TR32727|c1_g2	4	8484	quinolinate synthase	AT5G50210
TR46264|c0_g1	1	8491	uvrB/uvrC motif-containing protein	AT2G03390
TR32428|c0_g1	6	8495	Regulator of chromosome condensation (RCC1) family protein	AT1G19880
TR92832|c0_g1	5	8500	UDP-sugar pyrophosphorylase	AT5G52560
TR96816|c1_g2	1	8507	"thylakoid lumenal 17.9 kDa protein, chloroplast"	AT4G24930
TR36223|c2_g1	1	8517	0	AT5G37480
TR91664|c0_g2	1	8517	0	AT5G37480
TR70451|c1_g1	6	8524	RELA/SPOT homolog 1	AT4G02260
TR53168|c0_g1	5	8542	binding	AT4G15890
TR58985|c0_g1	1	8553	cytochrome B5-like protein	AT1G60660
TR17789|c0_g2	4	8587	Zn-dependent exopeptidases superfamily protein	AT5G42320
TR32973|c0_g1	4	8589	Methylthiotransferase	AT4G36390
TR100063|c1_g1	1	8592	alpha/beta-Hydrolases superfamily protein	AT2G42450
TR34189|c0_g1	4	8592	alpha/beta-Hydrolases superfamily protein	AT2G42450
TR61905|c0_g1	6	8597	Diacylglycerol kinase family protein	AT2G46090
TR50336|c4_g1	1	8599	homolog of xeroderma pigmentosum complementation group B 1	AT5G41370
TR96221|c0_g1	4	8604	plastid ribosomal protein l11	AT1G32990
TR45693|c0_g1	1	8615	0	AT2G14045
TR38175|c0_g1	1	8619	Tetrapyrrole (Corrin/Porphyrin) Methylases	AT1G45110
TR96316|c13_g1	1	8619	Tetrapyrrole (Corrin/Porphyrin) Methylases	AT1G45110
TR70470|c0_g1	1	8631	chloroplast chaperonin 10	AT2G44650
TR89226|c0_g2	1	8646	F-box family protein	AT5G49610
TR96782|c1_g1	3	8647	high chlorophyll fluorescent 107	AT3G17040
TR34306|c0_g1	5	8648	Mevalonate/galactokinase family protein	AT3G06580
TR33158|c5_g1	1	8654	DNAJ heat shock N-terminal domain-containing protein	AT5G06410
TR56821|c0_g1	1	8658	UTP:galactose-1-phosphate uridylyltransferases;ribose-5-phosphate adenylyltransferases	AT5G18200
TR48246|c0_g2	1	8661	"H/ACA ribonucleoprotein complex, subunit Gar1/Naf1 protein"	AT5G18180
TR76321|c0_g1	1	8662	antitermination NusB domain-containing protein	AT4G26370
TR73249|c0_g1	6	8664	"protein containing PDZ domain, a K-box domain, and a TPR region"	AT1G55480
TR65295|c0_g1	2	8664	"protein containing PDZ domain, a K-box domain, and a TPR region"	AT1G55480
TR69592|c3_g1	1	8665	Tetratricopeptide repeat (TPR)-like superfamily protein	AT1G01970
TR30054|c0_g2	6	8666	Protein kinase superfamily protein	AT4G31390
TR94231|c0_g1	4	8670	Tetratricopeptide repeat (TPR)-like superfamily protein	AT3G26580
TR36258|c0_g1	5	8672	Adenine nucleotide alpha hydrolases-like superfamily protein	AT4G35910
TR77102|c1_g2	4	8678	acyl-activating enzyme 17	AT5G23050
TR45353|c0_g1	6	8684	"cell division protein ftsH, putative"	AT3G02450
TR40992|c0_g1	1	8688	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	AT3G10970
TR69553|c5_g7	2	8697	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT1G22800
TR88566|c0_g1	1	8698	HEAT repeat-containing protein	AT5G16210
TR82849|c1_g2	4	8699	plastid transcriptionally active 2	AT1G74850
TR61654|c0_g1	6	8700	basal transcription factor complex subunit-related	AT1G18340
TR41446|c0_g1	6	8702	Small GTP-binding protein	AT5G08650
TR96158|c0_g1	4	8706	DEA(D/H)-box RNA helicase family protein	AT2G07750
TR32740|c1_g1	1	8706	DEA(D/H)-box RNA helicase family protein	AT2G07750
TR96855|c0_g1	3	8707	homolog of DNA mismatch repair protein MSH3	AT4G25540
TR74563|c0_g1	2	8720	myb-like transcription factor family protein	AT2G47210
TR48159|c2_g1	1	8724	Trypsin family protein with PDZ domain	AT5G39830
TR34779|c1_g1	2	8731	RNA-binding CRS1 / YhbY (CRM) domain-containing protein	AT4G31010
TR32477|c0_g1	6	8744	F-box family protein	AT5G45360
TR81221|c0_g1	4	8754	0	AT3G15110
TR32517|c0_g1	1	8762	Minichromosome maintenance (MCM2/3/5) family protein	AT1G67440
TR39952|c1_g3	1	8762	Minichromosome maintenance (MCM2/3/5) family protein	AT1G67440
TR69338|c0_g1	4	8770	zinc ion binding;nucleic acid binding;zinc ion binding	AT5G14140
TR34188|c0_g2	1	8778	DIE2/ALG10 family	AT5G02410
TR81979|c0_g1	3	8781	zinc ion binding	AT2G44580
TR89661|c1_g1	1	8783	Ubiquitin carboxyl-terminal hydrolase family protein	AT5G62990
TR41910|c0_g1	1	8788	shikimate kinase like 1	AT3G26900
TR95483|c0_g3	2	8791	Histone superfamily protein	AT5G50930
TR70482|c0_g1	1	8795	"delta(3,5),delta(2,4)-dienoyl-CoA isomerase 1"	AT5G43280
TR82013|c2_g2	6	8800	SET domain group 26	AT1G76710
TR38475|c0_g1	1	8803	RING/FYVE/PHD zinc finger superfamily protein	AT5G63780
TR57994|c2_g1	6	8806	Protein of unknown function (DUF3754)	AT2G46915
TR98300|c0_g1	2	8809	photosystem I subunit O	AT1G08380
TR79096|c0_g1	5	8823	0	AT4G28020
TR66090|c0_g1	5	8823	0	AT4G28020
TR83755|c0_g1	1	8825	0	AT5G53045
TR58028|c0_g1	4	8827	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"	AT3G15080
TR35890|c0_g1	1	8846	Peptidase S41 family protein	AT3G57680
TR23995|c0_g1	6	8847	Pectin lyase-like superfamily protein	AT3G57790
TR87468|c7_g1	4	8851	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein	AT3G63540
TR87822|c0_g1	6	8857	Tetratricopeptide repeat (TPR)-like superfamily protein	AT1G76630
TR66229|c0_g1	3	8857	Tetratricopeptide repeat (TPR)-like superfamily protein	AT1G76630
TR94961|c0_g1	5	8859	D111/G-patch domain-containing protein	AT3G57910
TR53198|c1_g1	1	8870	ZIP metal ion transporter family	AT1G68100
TR20925|c0_g1	4	8871	Transducin/WD40 repeat-like superfamily protein	AT3G10530
TR59895|c2_g1	5	8872	0	AT2G41945
TR33207|c2_g4	1	8874	NAD(P)-binding Rossmann-fold superfamily protein	AT1G72640
TR32722|c1_g1	5	8883	vacuolar protein sorting 45	AT1G77140
TR82177|c0_g1	5	8898	RNA binding (RRM/RBD/RNP motifs) family protein	AT2G24350
TR11748|c0_g1	4	8898	RNA binding (RRM/RBD/RNP motifs) family protein	AT2G24350
TR81544|c0_g1	4	8900	Pentatricopeptide repeat (PPR-like) superfamily protein	AT1G17630
TR48113|c0_g1	4	8900	Pentatricopeptide repeat (PPR-like) superfamily protein	AT1G17630
TR97651|c0_g1	4	8907	Mitochondrial transcription termination factor family protein	AT1G78930
TR53919|c1_g2	1	8909	FAD-dependent oxidoreductase family protein	AT2G22650
TR43521|c1_g1	4	8911	0	AT4G24090
TR32390|c1_g1	1	8913	cofactor assembly of complex C	AT1G59840
TR58802|c1_g2	4	8917	cytosolic enolase	AT2G29560
TR86663|c0_g2	4	8923	JOSEPHIN-like protein	AT2G29640
TR74211|c0_g1	3	8929	Autophagy-related protein 13	AT3G18770
TR81222|c0_g1	3	8929	Autophagy-related protein 13	AT3G18770
TR46907|c2_g1	1	8937	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	AT3G48420
TR41413|c0_g2	5	8937	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	AT3G48420
TR95044|c0_g2	2	8944	photosystem I subunit F	AT1G31330
TR46199|c0_g1	1	8948	Noc2p family	AT3G55510
TR83745|c0_g1	5	8950	peptide-N-glycanase 1	AT5G49570
TR65441|c0_g1	2	8960	Inositol monophosphatase family protein	AT5G64380
TR65441|c0_g3	2	8960	Inositol monophosphatase family protein	AT5G64380
TR31408|c2_g4	4	8964	elongator protein 2	AT1G49540
TR87508|c0_g1	3	8968	#N/A	#N/A
TR85459|c0_g1	4	8975	Pentatricopeptide repeat (PPR) superfamily protein	AT4G20090
TR92871|c0_g1	4	8975	Pentatricopeptide repeat (PPR) superfamily protein	AT4G20090
TR29157|c0_g1	4	8975	Pentatricopeptide repeat (PPR) superfamily protein	AT4G20090
TR54025|c0_g1	5	8976	Met-10+ like family protein / kelch repeat-containing protein	AT4G04670
TR56804|c0_g1	4	8983	0	AT4G29560
TR51067|c0_g1	1	8990	Werner syndrome-like exonuclease	AT4G13870
TR75600|c1_g1	3	8993	Protein kinase superfamily protein	AT3G24190
TR82009|c6_g1	5	8994	RNA recognition motif (RRM)-containing protein	AT3G47120
TR91739|c0_g2	2	9000	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT5G04610
TR91739|c0_g1	2	9000	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT5G04610
TR27439|c0_g1	3	9007	photolyase 1	AT1G12370
TR69553|c5_g4	6	9009	DNA methyltransferase-2	AT5G25480
TR86762|c0_g1	6	9009	DNA methyltransferase-2	AT5G25480
TR26717|c0_g1	3	9011	DNA photolyase family protein	AT3G15620
TR41172|c0_g1	5	9012	Transducin/WD40 repeat-like superfamily protein	AT5G54520
TR89645|c1_g1	3	9023	phosphate transporter 3;3	AT2G17270
TR87998|c0_g1	1	9025	Low  PSII Accumulation 3	AT1G73060
TR79421|c0_g1	5	9026	ribonuclease II family protein	AT2G17510
TR65389|c0_g2	1	9028	Peptide chain release factor 1	AT2G47020
TR31335|c3_g2	1	9033	0	AT3G62140
TR91074|c0_g1	1	9036	Pseudouridine synthase family protein	AT3G06950
TR32400|c0_g1	1	9039	D111/G-patch domain-containing protein	AT5G26610
TR52769|c8_g2	2	9044	Rhodanese/Cell cycle control phosphatase superfamily protein	AT2G42220
TR63606|c0_g1	4	9046	fructokinase-like 2	AT1G69200
TR52190|c1_g2	6	9049	0	AT1G69160
TR90784|c0_g1	6	9051	putrescine-binding periplasmic protein-related	AT1G31410
TR48115|c0_g2	2	9057	#N/A	#N/A
TR30709|c3_g1	1	9072	Peptidase S41 family protein	AT4G17740
TR66160|c8_g1	1	9074	Protein of unknown function (DUF3223)	AT3G46630
TR24626|c0_g1	5	9080	#N/A	#N/A
